stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
600218,600218,"Fruitgrove station, platform 1",, -27.598214, 153.079848,1,https://translink.com.au/stop/600218/gtfs/,0,place_frusta,1
600219,600219,"Fruitgrove station, platform 2",, -27.598206, 153.079828,1,https://translink.com.au/stop/600219/gtfs/,0,place_frusta,2
600220,600220,"Fruitgrove station, platform 3",, -27.598314, 153.079779,1,https://translink.com.au/stop/600220/gtfs/,0,place_frusta,3
600221,600221,"Kuraby station, platform 1",, -27.604958, 153.091641,1,https://translink.com.au/stop/600221/gtfs/,0,place_kursta,1
600222,600222,"Kuraby station, platform 2",, -27.605087, 153.091575,1,https://translink.com.au/stop/600222/gtfs/,0,place_kursta,2
600223,600223,"Kuraby station, platform 3",, -27.605035, 153.091491,1,https://translink.com.au/stop/600223/gtfs/,0,place_kursta,3
600224,600224,"Trinder Park station, platform 1",, -27.631755, 153.097875,1,https://translink.com.au/stop/600224/gtfs/,0,place_trista,1
600225,600225,"Trinder Park station, platform 2",, -27.631798, 153.097882,1,https://translink.com.au/stop/600225/gtfs/,0,place_trista,2
600226,600226,"Woodridge station, platform 1",, -27.638053, 153.103835,1,https://translink.com.au/stop/600226/gtfs/,0,place_wdrsta,1
600227,600227,"Woodridge station, platform 2",, -27.638135, 153.103770,1,https://translink.com.au/stop/600227/gtfs/,0,place_wdrsta,2
600228,600228,"Kingston station, platform 1",, -27.657283, 153.117992,1,https://translink.com.au/stop/600228/gtfs/,0,place_kgtsta,1
600229,600229,"Kingston station, platform 2",, -27.657385, 153.117958,1,https://translink.com.au/stop/600229/gtfs/,0,place_kgtsta,2
600230,600230,"Loganlea station, platform 1",, -27.670818, 153.138120,1,https://translink.com.au/stop/600230/gtfs/,0,place_logsta,1
600231,600231,"Loganlea station, platform 2",, -27.670838, 153.138188,1,https://translink.com.au/stop/600231/gtfs/,0,place_logsta,2
600232,600232,"Bethania station, platform 1",, -27.688088, 153.158380,1,https://translink.com.au/stop/600232/gtfs/,0,place_betsta,1
600233,600233,"Bethania station, platform 2",, -27.688189, 153.158345,1,https://translink.com.au/stop/600233/gtfs/,0,place_betsta,2
600235,600235,"Edens Landing station, platform 1",, -27.698208, 153.170404,1,https://translink.com.au/stop/600235/gtfs/,0,place_edesta,1
600236,600236,"Edens Landing station, platform 2",, -27.698205, 153.170479,1,https://translink.com.au/stop/600236/gtfs/,0,place_edesta,2
600237,600237,"Holmview station, platform 1",, -27.709612, 153.187577,1,https://translink.com.au/stop/600237/gtfs/,0,place_holsta,1
600238,600238,"Holmview station, platform 2",, -27.709673, 153.187500,1,https://translink.com.au/stop/600238/gtfs/,0,place_holsta,2
600239,600239,"Beenleigh station, platform 1",, -27.717459, 153.204539,1,https://translink.com.au/stop/600239/gtfs/,0,place_beesta,1
600240,600240,"Beenleigh station, platform 2",, -27.717539, 153.204472,1,https://translink.com.au/stop/600240/gtfs/,0,place_beesta,2
600241,600241,"Ormeau station, platform 1",, -27.799141, 153.282359,1,https://translink.com.au/stop/600241/gtfs/,0,place_omesta,1
600242,600242,"Ormeau station, platform 2",, -27.799196, 153.282438,1,https://translink.com.au/stop/600242/gtfs/,0,place_omesta,2
600243,600243,"Coomera station, platform 1",, -27.852816, 153.317656,1,https://translink.com.au/stop/600243/gtfs/,0,place_cmrstn,1
600244,600244,"Coomera station, platform 2",, -27.852886, 153.317526,1,https://translink.com.au/stop/600244/gtfs/,0,place_cmrstn,2
600245,600245,"Helensvale station, platform 2",, -27.925491, 153.338919,1,https://translink.com.au/stop/600245/gtfs/,0,place_helsta,2
600246,600246,"Robina station, platform 2",, -28.071734, 153.377992,1,https://translink.com.au/stop/600246/gtfs/,0,place_rbnsta,2
600247,600247,"Varsity Lakes station, platform 1",, -28.097154, 153.399411,1,https://translink.com.au/stop/600247/gtfs/,0,place_varsta,1
600248,600248,"Buranda station, platform 1",, -27.496491, 153.040441,1,https://translink.com.au/stop/600248/gtfs/,0,place_brdsta,1
600249,600249,"Buranda station, platform 2",, -27.496544, 153.040469,1,https://translink.com.au/stop/600249/gtfs/,0,place_brdsta,2
600250,600250,"Coorparoo station, platform 2",, -27.489563, 153.055126,1,https://translink.com.au/stop/600250/gtfs/,0,place_coosta,2
600251,600251,"Coorparoo station, platform 1",, -27.489617, 153.055233,1,https://translink.com.au/stop/600251/gtfs/,0,place_coosta,1
600252,600252,"Norman Park station, platform 1",, -27.481618, 153.062243,1,https://translink.com.au/stop/600252/gtfs/,0,place_npksta,1
600253,600253,"Norman Park station, platform 2",, -27.481669, 153.062273,1,https://translink.com.au/stop/600253/gtfs/,0,place_npksta,2
600254,600254,"Morningside station, platform 1",, -27.470874, 153.069393,1,https://translink.com.au/stop/600254/gtfs/,0,place_mgssta,1
600255,600255,"Morningside station, platform 2",, -27.470954, 153.069551,1,https://translink.com.au/stop/600255/gtfs/,0,place_mgssta,2
600256,600256,"Cannon Hill station, platform 1",, -27.465380, 153.088239,1,https://translink.com.au/stop/600256/gtfs/,0,place_cansta,1
600257,600257,"Cannon Hill station, platform 2",, -27.465364, 153.088341,1,https://translink.com.au/stop/600257/gtfs/,0,place_cansta,2
600258,600258,"Murarrie station, platform 2",, -27.464642, 153.105656,1,https://translink.com.au/stop/600258/gtfs/,0,place_mursta,2
600259,600259,"Murarrie station, platform 1",, -27.464662, 153.105562,1,https://translink.com.au/stop/600259/gtfs/,0,place_mursta,1
600260,600260,"Hemmant station, platform 1",, -27.447316, 153.127344,1,https://translink.com.au/stop/600260/gtfs/,0,place_hemsta,1
600261,600261,"Hemmant station, platform 2",, -27.447389, 153.127372,1,https://translink.com.au/stop/600261/gtfs/,0,place_hemsta,2
600262,600262,"Lindum station, platform 2",, -27.441902, 153.144962,1,https://translink.com.au/stop/600262/gtfs/,0,place_linsta,2
600263,600263,"Lindum station, platform 1",, -27.441942, 153.144876,1,https://translink.com.au/stop/600263/gtfs/,0,place_linsta,1
600264,600264,"Wynnum North station, platform 2",, -27.437232, 153.158698,1,https://translink.com.au/stop/600264/gtfs/,0,place_wyhsta,2
600265,600265,"Wynnum North station, platform 1",, -27.437207, 153.158588,1,https://translink.com.au/stop/600265/gtfs/,0,place_wyhsta,1
600266,600266,"Wynnum station, platform 1",, -27.439690, 153.166196,1,https://translink.com.au/stop/600266/gtfs/,0,place_wnmsta,1
600267,600267,"Wynnum station, platform 2",, -27.439728, 153.166087,1,https://translink.com.au/stop/600267/gtfs/,0,place_wnmsta,2
600269,600269,"Lota station, platform 1",, -27.470014, 153.188519,1,https://translink.com.au/stop/600269/gtfs/,0,place_lotsta,1
600270,600270,"Lota station, platform 2",, -27.470004, 153.188414,1,https://translink.com.au/stop/600270/gtfs/,0,place_lotsta,2
600271,600271,"Thorneside station, platform 1",, -27.486124, 153.192703,1,https://translink.com.au/stop/600271/gtfs/,0,place_thosta,1
600272,600272,"Thorneside station, platform 2",, -27.486191, 153.192607,1,https://translink.com.au/stop/600272/gtfs/,0,place_thosta,2
600273,600273,"Birkdale station, platform 1",, -27.494073, 153.218722,1,https://translink.com.au/stop/600273/gtfs/,0,place_birsta,1
600274,600274,"Wellington Point station, platform 2",, -27.494486, 153.241936,1,https://translink.com.au/stop/600274/gtfs/,0,place_welsta,2
600275,600275,"Wellington Point station, platform 1",, -27.494311, 153.242013,1,https://translink.com.au/stop/600275/gtfs/,0,place_welsta,1
600276,600276,"Ormiston station, platform 1",, -27.514525, 153.255831,1,https://translink.com.au/stop/600276/gtfs/,0,place_ormsta,1
600277,600277,"Cleveland station, platform 1",, -27.524199, 153.265926,1,https://translink.com.au/stop/600277/gtfs/,0,place_clesta,1
600278,600278,"Cleveland station, platform 2",, -27.524287, 153.265929,1,https://translink.com.au/stop/600278/gtfs/,0,place_clesta,2
600279,600279,"Milton station, platform 1",, -27.468965, 153.005197,1,https://translink.com.au/stop/600279/gtfs/,0,place_milsta,1
600280,600280,"Milton station, platform 2",, -27.468930, 153.005299,1,https://translink.com.au/stop/600280/gtfs/,0,place_milsta,2
600281,600281,"Milton station, platform 3",, -27.468814, 153.005241,1,https://translink.com.au/stop/600281/gtfs/,0,place_milsta,3
600282,600282,"Milton station, platform 4",, -27.468852, 153.005125,1,https://translink.com.au/stop/600282/gtfs/,0,place_milsta,4
600283,600283,"Auchenflower station, platform 1",, -27.476098, 152.996936,1,https://translink.com.au/stop/600283/gtfs/,0,place_aucsta,1
600284,600284,"Auchenflower station, platform 2",, -27.476127, 152.996928,1,https://translink.com.au/stop/600284/gtfs/,0,place_aucsta,2
600286,600286,"Auchenflower station, platform 4",, -27.476070, 152.996875,1,https://translink.com.au/stop/600286/gtfs/,0,place_aucsta,4
600287,600287,"Toowong station, platform 1",, -27.485334, 152.993169,1,https://translink.com.au/stop/600287/gtfs/,0,place_twgsta,1
600288,600288,"Toowong station, platform 2",, -27.485269, 152.993086,1,https://translink.com.au/stop/600288/gtfs/,0,place_twgsta,2
600290,600290,"Toowong station, platform 4",, -27.485310, 152.992970,1,https://translink.com.au/stop/600290/gtfs/,0,place_twgsta,4
600291,600291,"Taringa station, platform 1",, -27.493243, 152.981426,1,https://translink.com.au/stop/600291/gtfs/,0,place_tarsta,1
600292,600292,"Taringa station, platform 2",, -27.493172, 152.981428,1,https://translink.com.au/stop/600292/gtfs/,0,place_tarsta,2
600294,600294,"Taringa station, platform 4",, -27.493115, 152.981372,1,https://translink.com.au/stop/600294/gtfs/,0,place_tarsta,4
600295,600295,"Indooroopilly station, platform 1",, -27.503071, 152.975837,1,https://translink.com.au/stop/600295/gtfs/,0,place_indsta,1
600296,600296,"Indooroopilly station, platform 2",, -27.503012, 152.975773,1,https://translink.com.au/stop/600296/gtfs/,0,place_indsta,2
600298,600298,"Indooroopilly station, platform 4",, -27.502975, 152.975693,1,https://translink.com.au/stop/600298/gtfs/,0,place_indsta,4
600299,600299,"Chelmer station, platform 1",, -27.512172, 152.972908,1,https://translink.com.au/stop/600299/gtfs/,0,place_chesta,1
600300,600300,"Chelmer station, platform 2",, -27.512160, 152.972761,1,https://translink.com.au/stop/600300/gtfs/,0,place_chesta,2
600302,600302,"Chelmer station, platform 4",, -27.512188, 152.972629,1,https://translink.com.au/stop/600302/gtfs/,0,place_chesta,4
600303,600303,"Graceville station, platform 1",, -27.520674, 152.976024,1,https://translink.com.au/stop/600303/gtfs/,0,place_grasta,1
600304,600304,"Graceville station, platform 2",, -27.520676, 152.975915,1,https://translink.com.au/stop/600304/gtfs/,0,place_grasta,2
600306,600306,"Graceville station, platform 4",, -27.520759, 152.975841,1,https://translink.com.au/stop/600306/gtfs/,0,place_grasta,4
600309,600309,"Sherwood station, platform 1",, -27.531230, 152.979649,1,https://translink.com.au/stop/600309/gtfs/,0,place_shesta,1
600310,600310,"Sherwood station, platform 2",, -27.531152, 152.979492,1,https://translink.com.au/stop/600310/gtfs/,0,place_shesta,2
600312,600312,"Sherwood station, platform 4",, -27.531257, 152.979386,1,https://translink.com.au/stop/600312/gtfs/,0,place_shesta,4
600314,600314,"Corinda station, platform 2",, -27.539174, 152.980089,1,https://translink.com.au/stop/600314/gtfs/,0,place_corsta,2
600315,600315,"Corinda station, platform 3",, -27.539106, 152.980099,1,https://translink.com.au/stop/600315/gtfs/,0,place_corsta,3
600316,600316,"Corinda station, platform 4",, -27.539145, 152.979978,1,https://translink.com.au/stop/600316/gtfs/,0,place_corsta,4
600317,600317,"Corinda station, platform 5",, -27.539059, 152.979986,1,https://translink.com.au/stop/600317/gtfs/,0,place_corsta,5
600318,600318,"Oxley station, platform 1",, -27.552183, 152.973948,1,https://translink.com.au/stop/600318/gtfs/,0,place_oxlsta,1
600319,600319,"Oxley station, platform 2",, -27.552199, 152.973732,1,https://translink.com.au/stop/600319/gtfs/,0,place_oxlsta,2
600320,600320,"Oxley station, platform 3",, -27.552284, 152.973665,1,https://translink.com.au/stop/600320/gtfs/,0,place_oxlsta,3
600321,600321,"Darra station, platform 1",, -27.565959, 152.952488,1,https://translink.com.au/stop/600321/gtfs/,0,place_darsta,1
600322,600322,"Darra station, platform 2",, -27.565946, 152.952571,1,https://translink.com.au/stop/600322/gtfs/,0,place_darsta,2
600323,600323,"Darra station, platform 3",, -27.565767, 152.952431,1,https://translink.com.au/stop/600323/gtfs/,0,place_darsta,3
600324,600324,"Darra station, platform 4",, -27.565749, 152.952517,1,https://translink.com.au/stop/600324/gtfs/,0,place_darsta,4
600325,600325,"Richlands station, platform 1",, -27.596197, 152.946944,1,https://translink.com.au/stop/600325/gtfs/,0,place_ricsta,1
600326,600326,"Richlands station, platform 2",, -27.596148, 152.946756,1,https://translink.com.au/stop/600326/gtfs/,0,place_ricsta,2
600327,600327,"Wacol station, platform 1",, -27.589327, 152.924231,1,https://translink.com.au/stop/600327/gtfs/,0,place_wacsta,1
600328,600328,"Wacol station, platform 2",, -27.589163, 152.924332,1,https://translink.com.au/stop/600328/gtfs/,0,place_wacsta,2
600329,600329,"Gailes station, platform 1",, -27.602207, 152.919087,1,https://translink.com.au/stop/600329/gtfs/,0,place_gaista,1
600330,600330,"Gailes station, platform 2",, -27.602297, 152.919042,1,https://translink.com.au/stop/600330/gtfs/,0,place_gaista,2
600331,600331,"Goodna station, platform 1",, -27.608813, 152.901277,1,https://translink.com.au/stop/600331/gtfs/,0,place_goosta,1
600332,600332,"Goodna station, platform 2",, -27.608707, 152.901310,1,https://translink.com.au/stop/600332/gtfs/,0,place_goosta,2
600333,600333,"Redbank station, platform 1",, -27.599428, 152.872686,1,https://translink.com.au/stop/600333/gtfs/,0,place_redsta,1
600334,600334,"Redbank station, platform 2",, -27.599460, 152.872518,1,https://translink.com.au/stop/600334/gtfs/,0,place_redsta,2
600335,600335,"Riverview station, platform 1",, -27.594974, 152.850543,1,https://translink.com.au/stop/600335/gtfs/,0,place_rivsta,1
600336,600336,"Riverview station, platform 2",, -27.594959, 152.850487,1,https://translink.com.au/stop/600336/gtfs/,0,place_rivsta,2
600337,600337,"Dinmore station, platform 1",, -27.596336, 152.833564,1,https://translink.com.au/stop/600337/gtfs/,0,place_dinsta,1
600338,600338,"Dinmore station, platform 2",, -27.596370, 152.833429,1,https://translink.com.au/stop/600338/gtfs/,0,place_dinsta,2
600339,600339,"Ebbw Vale station, platform 1",, -27.603385, 152.822071,1,https://translink.com.au/stop/600339/gtfs/,0,place_ebbsta,1
600340,600340,"Ebbw Vale station, platform 2",, -27.603418, 152.822014,1,https://translink.com.au/stop/600340/gtfs/,0,place_ebbsta,2
600341,600341,"Bundamba station, platform 1",, -27.607479, 152.804772,1,https://translink.com.au/stop/600341/gtfs/,0,place_bunsta,1
600342,600342,"Bundamba station, platform 2",, -27.607476, 152.804634,1,https://translink.com.au/stop/600342/gtfs/,0,place_bunsta,2
600343,600343,"Booval station, platform 1",, -27.609331, 152.789665,1,https://translink.com.au/stop/600343/gtfs/,0,place_bvlsta,1
600344,600344,"Booval station, platform 2",, -27.609347, 152.789479,1,https://translink.com.au/stop/600344/gtfs/,0,place_bvlsta,2
600345,600345,"East Ipswich station, platform 1",, -27.610005, 152.774933,1,https://translink.com.au/stop/600345/gtfs/,0,place_eassta,1
600346,600346,"East Ipswich station, platform 2",, -27.609988, 152.774727,1,https://translink.com.au/stop/600346/gtfs/,0,place_eassta,2
600347,600347,"Ipswich station, platform 1",, -27.613039, 152.760794,1,https://translink.com.au/stop/600347/gtfs/,0,place_ipssta,1
600348,600348,"Ipswich station, platform 2",, -27.612920, 152.760917,1,https://translink.com.au/stop/600348/gtfs/,0,place_ipssta,2
600349,600349,"Ipswich station, platform 3",, -27.612901, 152.760686,1,https://translink.com.au/stop/600349/gtfs/,0,place_ipssta,3
600350,600350,"Ipswich station, platform 4",, -27.612833, 152.760837,1,https://translink.com.au/stop/600350/gtfs/,0,place_ipssta,4
600351,600351,"Thomas Street station, platform 1",, -27.614828, 152.745462,1,https://translink.com.au/stop/600351/gtfs/,0,place_thmsta,1
600352,600352,"Thomas Street station, platform 2",, -27.614825, 152.745380,1,https://translink.com.au/stop/600352/gtfs/,0,place_thmsta,2
600353,600353,"Wulkuraka station, platform 1",, -27.613639, 152.732869,1,https://translink.com.au/stop/600353/gtfs/,0,place_wulsta,1
600354,600354,"Wulkuraka station, platform 2",, -27.613605, 152.732714,1,https://translink.com.au/stop/600354/gtfs/,0,place_wulsta,2
600355,600355,"Karrabin station, platform 1",, -27.604299, 152.708954,1,https://translink.com.au/stop/600355/gtfs/,0,place_karsta,1
600356,600356,"Karrabin station, platform 2",, -27.604385, 152.709138,1,https://translink.com.au/stop/600356/gtfs/,0,place_karsta,2
600358,600358,"Walloon station, platform 1",, -27.607317, 152.667785,1,https://translink.com.au/stop/600358/gtfs/,0,place_walsta,1
600359,600359,"Walloon station, platform 2",, -27.607305, 152.667876,1,https://translink.com.au/stop/600359/gtfs/,0,place_walsta,2
600360,600360,"Thagoona station, platform 1",, -27.626825, 152.629976,1,https://translink.com.au/stop/600360/gtfs/,0,place_thasta,1
600361,600361,"Thagoona station, platform 2",, -27.626865, 152.629895,1,https://translink.com.au/stop/600361/gtfs/,0,place_thasta,2
600362,600362,"Rosewood station, platform 1",, -27.643222, 152.592522,1,https://translink.com.au/stop/600362/gtfs/,0,place_rossta,1
600365,600365,"Albion station, platform 1",, -27.429359, 153.040389,1,https://translink.com.au/stop/600365/gtfs/,0,place_albsta,1
600366,600366,"Albion station, platform 2",, -27.429310, 153.040437,1,https://translink.com.au/stop/600366/gtfs/,0,place_albsta,2
600367,600367,"Albion station, platform 3",, -27.429272, 153.040336,1,https://translink.com.au/stop/600367/gtfs/,0,place_albsta,3
600368,600368,"Albion station, platform 4",, -27.429240, 153.040367,1,https://translink.com.au/stop/600368/gtfs/,0,place_albsta,4
600369,600369,"Windsor station, platform 1",, -27.435285, 153.028996,1,https://translink.com.au/stop/600369/gtfs/,0,place_winsta,1
600370,600370,"Windsor station, platform 2",, -27.435384, 153.029017,1,https://translink.com.au/stop/600370/gtfs/,0,place_winsta,2
600371,600371,"Wilston station, platform 1",, -27.436168, 153.019219,1,https://translink.com.au/stop/600371/gtfs/,0,place_wilsta,1
600372,600372,"Wilston station, platform 2",, -27.436290, 153.019151,1,https://translink.com.au/stop/600372/gtfs/,0,place_wilsta,2
600373,600373,"Newmarket station, platform 1",, -27.432848, 153.010747,1,https://translink.com.au/stop/600373/gtfs/,0,place_newsta,1
600374,600374,"Newmarket station, platform 2",, -27.432949, 153.010540,1,https://translink.com.au/stop/600374/gtfs/,0,place_newsta,2
600375,600375,"Alderley station, platform 2",, -27.423306, 153.000804,1,https://translink.com.au/stop/600375/gtfs/,0,place_aldsta,2
600376,600376,"Alderley station, platform 1",, -27.423270, 153.000892,1,https://translink.com.au/stop/600376/gtfs/,0,place_aldsta,1
600377,600377,"Enoggera station, platform 1",, -27.420321, 152.992473,1,https://translink.com.au/stop/600377/gtfs/,0,place_enosta,1
600378,600378,"Enoggera station, platform 2",, -27.420412, 152.992414,1,https://translink.com.au/stop/600378/gtfs/,0,place_enosta,2
600379,600379,"Gaythorne station, platform 1",, -27.419038, 152.984744,1,https://translink.com.au/stop/600379/gtfs/,0,place_gaysta,1
600380,600380,"Gaythorne station, platform 2",, -27.419080, 152.984819,1,https://translink.com.au/stop/600380/gtfs/,0,place_gaysta,2
600381,600381,"Mitchelton station, platform 1",, -27.411575, 152.976099,1,https://translink.com.au/stop/600381/gtfs/,0,place_mitsta,1
600382,600382,"Mitchelton station, platform 2",, -27.411677, 152.976006,1,https://translink.com.au/stop/600382/gtfs/,0,place_mitsta,2
600383,600383,"Oxford Park station, platform 1",, -27.404375, 152.969026,1,https://translink.com.au/stop/600383/gtfs/,0,place_oxfsta,1
600384,600384,"Oxford Park station, platform 2",, -27.404514, 152.968977,1,https://translink.com.au/stop/600384/gtfs/,0,place_oxfsta,2
600385,600385,"Grovely station, platform 1",, -27.404595, 152.962519,1,https://translink.com.au/stop/600385/gtfs/,0,place_grosta,1
600386,600386,"Grovely station, platform 2",, -27.404559, 152.962543,1,https://translink.com.au/stop/600386/gtfs/,0,place_grosta,2
600387,600387,"Keperra station, platform 1",, -27.409128, 152.956760,1,https://translink.com.au/stop/600387/gtfs/,0,place_kepsta,1
600388,600388,"Keperra station, platform 2",, -27.409291, 152.956892,1,https://translink.com.au/stop/600388/gtfs/,0,place_kepsta,2
600389,600389,"Ferny Grove station, platform 1",, -27.401674, 152.935687,1,https://translink.com.au/stop/600389/gtfs/,0,place_fersta,1
600390,600390,"Ferny Grove station, platform 2",, -27.401753, 152.935607,1,https://translink.com.au/stop/600390/gtfs/,0,place_fersta,2
600391,600391,"Wooloowin station, platform 1",, -27.419606, 153.043636,1,https://translink.com.au/stop/600391/gtfs/,0,place_wolsta,1
600392,600392,"Wooloowin station, platform 2",, -27.419687, 153.043603,1,https://translink.com.au/stop/600392/gtfs/,0,place_wolsta,2
600393,600393,"Wooloowin station, platform 3",, -27.419654, 153.043525,1,https://translink.com.au/stop/600393/gtfs/,0,place_wolsta,3
600394,600394,"Wooloowin station, platform 4",, -27.419585, 153.043551,1,https://translink.com.au/stop/600394/gtfs/,0,place_wolsta,4
600395,600395,"Eagle Junction station, platform 1",, -27.415535, 153.049684,1,https://translink.com.au/stop/600395/gtfs/,0,place_egjsta,1
600396,600396,"Eagle Junction station, platform 2",, -27.415420, 153.049529,1,https://translink.com.au/stop/600396/gtfs/,0,place_egjsta,2
600397,600397,"Toombul station, platform 1",, -27.407816, 153.059143,1,https://translink.com.au/stop/600397/gtfs/,0,place_tomsta,1
600398,600398,"Toombul station, platform 2",, -27.407951, 153.059037,1,https://translink.com.au/stop/600398/gtfs/,0,place_tomsta,2
600399,600399,"Toombul station, platform 3",, -27.407724, 153.059011,1,https://translink.com.au/stop/600399/gtfs/,0,place_tomsta,3
600400,600400,"Toombul station, platform 4",, -27.407653, 153.058872,1,https://translink.com.au/stop/600400/gtfs/,0,place_tomsta,4
600401,600401,"Eagle Junction station, platform 3",, -27.415427, 153.049899,1,https://translink.com.au/stop/600401/gtfs/,0,place_egjsta,3
600402,600402,"Eagle Junction station, platform 4",, -27.415319, 153.049678,1,https://translink.com.au/stop/600402/gtfs/,0,place_egjsta,4
600403,600403,"Nundah station, platform 1",, -27.400946, 153.062200,1,https://translink.com.au/stop/600403/gtfs/,0,place_nunsta,1
600404,600404,"Nundah station, platform 2",, -27.400897, 153.062081,1,https://translink.com.au/stop/600404/gtfs/,0,place_nunsta,2
600405,600405,"Nundah station, platform 3",, -27.400812, 153.062096,1,https://translink.com.au/stop/600405/gtfs/,0,place_nunsta,3
600406,600406,"Nundah station, platform 4",, -27.400806, 153.061958,1,https://translink.com.au/stop/600406/gtfs/,0,place_nunsta,4
600407,600407,"Northgate station, platform 1",, -27.393135, 153.069324,1,https://translink.com.au/stop/600407/gtfs/,0,place_norsta,1
600408,600408,"Northgate station, platform 2",, -27.393085, 153.069260,1,https://translink.com.au/stop/600408/gtfs/,0,place_norsta,2
600409,600409,"Northgate station, platform 3",, -27.393160, 153.069239,1,https://translink.com.au/stop/600409/gtfs/,0,place_norsta,3
600410,600410,"Northgate station, platform 4",, -27.393117, 153.069177,1,https://translink.com.au/stop/600410/gtfs/,0,place_norsta,4
600411,600411,"Bindha station, platform 1",, -27.382943, 153.072665,1,https://translink.com.au/stop/600411/gtfs/,0,place_binsta,1
600412,600412,"Bindha station, platform 2",, -27.382906, 153.072572,1,https://translink.com.au/stop/600412/gtfs/,0,place_binsta,2
600413,600413,"Banyo station, platform 1",, -27.374379, 153.077503,1,https://translink.com.au/stop/600413/gtfs/,0,place_baysta,1
600414,600414,"Banyo station, platform 2",, -27.374555, 153.077396,1,https://translink.com.au/stop/600414/gtfs/,0,place_baysta,2
600415,600415,"Nudgee station, platform 1",, -27.366033, 153.083469,1,https://translink.com.au/stop/600415/gtfs/,0,place_nudsta,1
600416,600416,"Nudgee station, platform 2",, -27.366135, 153.083384,1,https://translink.com.au/stop/600416/gtfs/,0,place_nudsta,2
600417,600417,"Boondall station, platform 1",, -27.346311, 153.067589,1,https://translink.com.au/stop/600417/gtfs/,0,place_bdlsta,1
600418,600418,"Boondall station, platform 2",, -27.346390, 153.067662,1,https://translink.com.au/stop/600418/gtfs/,0,place_bdlsta,2
600419,600419,"North Boondall station, platform 1",, -27.338552, 153.060617,1,https://translink.com.au/stop/600419/gtfs/,0,place_nobsta,1
600420,600420,"North Boondall station, platform 2",, -27.338627, 153.060656,1,https://translink.com.au/stop/600420/gtfs/,0,place_nobsta,2
600421,600421,"Deagon station, platform 1",, -27.327813, 153.063212,1,https://translink.com.au/stop/600421/gtfs/,0,place_deasta,1
600422,600422,"Deagon station, platform 2",, -27.327903, 153.063162,1,https://translink.com.au/stop/600422/gtfs/,0,place_deasta,2
600423,600423,"Sandgate station, platform 2",, -27.322217, 153.069196,1,https://translink.com.au/stop/600423/gtfs/,0,place_sgtsta,2
600424,600424,"Sandgate station, platform 1",, -27.322193, 153.069043,1,https://translink.com.au/stop/600424/gtfs/,0,place_sgtsta,1
600425,600425,"Shorncliffe station, platform 1",, -27.327328, 153.081116,1,https://translink.com.au/stop/600425/gtfs/,0,place_shnsta,1
600426,600426,"International Airport station, platform 1",, -27.402853, 153.108633,1,https://translink.com.au/stop/600426/gtfs/,0,place_intsta,1
600427,600427,"International Airport station, platform 2",, -27.402805, 153.108594,1,https://translink.com.au/stop/600427/gtfs/,0,place_intsta,2
600428,600428,"Domestic Airport station, platform 1",, -27.385205, 153.118904,1,https://translink.com.au/stop/600428/gtfs/,0,place_domsta,1
600429,600429,"Domestic Airport station, platform 2",, -27.385167, 153.118843,1,https://translink.com.au/stop/600429/gtfs/,0,place_domsta,2
600430,600430,"Clayfield station, platform 1",, -27.418015, 153.057614,1,https://translink.com.au/stop/600430/gtfs/,0,place_clasta,1
600432,600432,"Hendra station, platform 1",, -27.421971, 153.062443,1,https://translink.com.au/stop/600432/gtfs/,0,place_hensta,1
600433,600433,"Ascot station, platform 1",, -27.429443, 153.063380,1,https://translink.com.au/stop/600433/gtfs/,0,place_ascsta,1
600435,600435,"Doomben station, platform 1",, -27.431455, 153.074687,1,https://translink.com.au/stop/600435/gtfs/,0,place_dbnsta,1
600436,600436,"Doomben station, platform 2",, -27.431415, 153.074792,1,https://translink.com.au/stop/600436/gtfs/,0,place_dbnsta,2
600437,600437,"Virginia station, platform 1",, -27.382132, 153.062492,1,https://translink.com.au/stop/600437/gtfs/,0,place_virsta,1
600438,600438,"Virginia station, platform 2",, -27.382158, 153.062367,1,https://translink.com.au/stop/600438/gtfs/,0,place_virsta,2
600439,600439,"Virginia station, platform 3",, -27.382269, 153.062446,1,https://translink.com.au/stop/600439/gtfs/,0,place_virsta,3
600440,600440,"Sunshine station, platform 1",, -27.375693, 153.056359,1,https://translink.com.au/stop/600440/gtfs/,0,place_snssta,1
600441,600441,"Sunshine station, platform 2",, -27.375593, 153.056238,1,https://translink.com.au/stop/600441/gtfs/,0,place_snssta,2
600442,600442,"Sunshine station, platform 3",, -27.375748, 153.056183,1,https://translink.com.au/stop/600442/gtfs/,0,place_snssta,3
600443,600443,"Geebung station, platform 1",, -27.368740, 153.047358,1,https://translink.com.au/stop/600443/gtfs/,0,place_geesta,1
600444,600444,"Geebung station, platform 2",, -27.368928, 153.047417,1,https://translink.com.au/stop/600444/gtfs/,0,place_geesta,2
600445,600445,"Geebung station, platform 3",, -27.368733, 153.047105,1,https://translink.com.au/stop/600445/gtfs/,0,place_geesta,3
600446,600446,"Zillmere station, platform 1",, -27.358823, 153.036877,1,https://translink.com.au/stop/600446/gtfs/,0,place_zllsta,1
600447,600447,"Zillmere station, platform 2",, -27.358945, 153.036757,1,https://translink.com.au/stop/600447/gtfs/,0,place_zllsta,2
