service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
203,0,0,0,0,0,0,0,20260903,20261212
204,0,0,0,0,0,0,0,20261003,20261212
205,0,0,0,0,0,0,0,20261003,20261212
207,0,0,0,0,0,0,0,20260903,20261211
212,0,0,0,0,0,0,0,20260919,20261212
213,0,0,0,0,0,0,0,20260903,20261212
214,0,0,0,0,0,0,0,20260903,20261211
215,0,0,0,0,0,0,0,20260903,20261212
216,0,0,0,0,0,0,0,20260912,20261212
218,0,0,0,0,0,0,0,20260903,20261211
219,0,0,0,0,0,0,0,20260904,20261212
220,0,0,0,0,0,0,0,20260903,20261212
221,0,0,0,0,0,0,0,20260905,20261212
222,0,0,0,0,0,0,0,20260905,20261212
223,0,0,0,0,0,0,0,20260903,20261211
224,0,0,0,0,0,0,0,20260903,20261212
232,0,0,0,0,0,0,0,20260903,20261212
249,0,0,0,0,0,0,0,20260911,20261212
251,0,0,0,0,0,0,0,20261024,20261212
276,0,0,0,0,0,0,0,20261115,20261212
277,0,0,0,0,0,0,0,20261115,20261212
282,0,0,0,0,0,0,0,20260903,20261108
283,0,0,0,0,0,0,0,20260903,20261106
284,0,0,0,0,0,0,0,20260903,20261108
292,0,0,0,0,0,0,0,20260903,20261106
293,0,0,0,0,0,0,0,20260903,20261106
299,0,0,0,0,0,0,0,20260903,20261106
301,0,0,0,0,0,0,0,20260903,20261108
308,0,0,0,0,0,0,0,20260903,20261108
310,0,0,0,0,0,0,0,20260903,20261108
340,0,0,0,0,0,0,0,20261024,20261212
341,0,0,0,0,0,0,0,20260911,20261212
342,0,0,0,0,0,0,0,20260907,20261212
343,0,0,0,0,0,0,0,20261024,20261212
344,0,0,0,0,0,0,0,20260912,20261212
345,0,0,0,0,0,0,0,20260912,20261212
346,0,0,0,0,0,0,0,20260907,20261212
348,0,0,0,0,0,0,0,20260907,20261212
374,0,0,0,0,0,0,0,20260903,20261130
375,0,0,0,0,0,0,0,20260903,20261130
395,0,0,0,0,0,0,0,20260903,20261130
400,0,0,0,0,0,0,0,20260903,20260925
403,0,0,0,0,0,0,0,20260903,20261130
404,0,0,0,0,0,0,0,20260903,20261129
430,0,0,0,0,0,0,0,20260903,20261211
431,0,0,0,0,0,0,0,20260903,20261212
432,0,0,0,0,0,0,0,20260903,20261212
433,0,0,0,0,0,0,0,20260903,20261212
435,0,0,0,0,0,0,0,20260903,20261211
436,0,0,0,0,0,0,0,20260903,20261212
437,0,0,0,0,0,0,0,20260918,20261212
438,0,0,0,0,0,0,0,20260903,20261212
439,0,0,0,0,0,0,0,20260903,20261211
456,0,0,0,0,0,0,0,20260903,20261211
457,0,0,0,0,0,0,0,20260903,20261211
459,0,0,0,0,0,0,0,20260903,20261105
460,0,0,0,0,0,0,0,20260903,20261105
461,0,0,0,0,0,0,0,20260903,20261105
462,0,0,0,0,0,0,0,20260904,20261212
463,0,0,0,0,0,0,0,20260903,20261105
465,0,0,0,0,0,0,0,20260903,20261105
467,0,0,0,0,0,0,0,20260903,20261105
472,0,0,0,0,0,0,0,20260903,20261029
475,0,0,0,0,0,0,0,20260903,20261105
477,0,0,0,0,0,0,0,20260912,20261212
478,0,0,0,0,0,0,0,20260912,20261212
479,0,0,0,0,0,0,0,20260912,20261212
481,0,0,0,0,0,0,0,20260912,20261212
483,0,0,0,0,0,0,0,20260912,20261212
484,0,0,0,0,0,0,0,20260912,20261212
485,0,0,0,0,0,0,0,20260912,20261212
486,0,0,0,0,0,0,0,20260912,20261212
488,0,0,0,0,0,0,0,20260903,20261105
491,0,0,0,0,0,0,0,20260912,20261212
494,0,0,0,0,0,0,0,20260903,20261105
495,0,0,0,0,0,0,0,20260912,20261212
498,0,0,0,0,0,0,0,20260903,20261105
499,0,0,0,0,0,0,0,20260903,20261105
500,0,0,0,0,0,0,0,20260903,20261105
501,0,0,0,0,0,0,0,20260912,20261212
502,0,0,0,0,0,0,0,20260912,20261212
503,0,0,0,0,0,0,0,20260912,20261212
510,0,0,0,0,0,0,0,20260904,20261212
511,0,0,0,0,0,0,0,20260903,20261212
512,0,0,0,0,0,0,0,20260905,20261212
513,0,0,0,0,0,0,0,20260903,20261212
514,0,0,0,0,0,0,0,20260903,20261211
515,0,0,0,0,0,0,0,20260903,20261212
516,0,0,0,0,0,0,0,20260903,20261212
517,0,0,0,0,0,0,0,20260905,20261212
518,0,0,0,0,0,0,0,20260903,20261211
519,0,0,0,0,0,0,0,20260903,20261212
520,0,0,0,0,0,0,0,20260903,20261212
521,0,0,0,0,0,0,0,20260903,20261212
522,0,0,0,0,0,0,0,20260903,20261211
524,0,0,0,0,0,0,0,20260912,20261212
525,0,0,0,0,0,0,0,20260903,20261212
528,0,0,0,0,0,0,0,20260911,20261212
529,0,0,0,0,0,0,0,20260903,20261212
530,0,0,0,0,0,0,0,20260903,20261212
531,0,0,0,0,0,0,0,20260903,20261212
532,0,0,0,0,0,0,0,20260904,20261212
533,0,0,0,0,0,0,0,20260903,20261210
534,0,0,0,0,0,0,0,20260904,20261212
535,0,0,0,0,0,0,0,20260903,20261210
536,0,0,0,0,0,0,0,20260903,20261212
537,0,0,0,0,0,0,0,20260903,20261212
538,0,0,0,0,0,0,0,20260903,20261211
547,0,0,0,0,0,0,0,20260903,20261211
549,0,0,0,0,0,0,0,20260904,20261212
559,0,0,0,0,0,0,0,20260903,20261211
560,0,0,0,0,0,0,0,20260903,20261212
561,0,0,0,0,0,0,0,20260903,20261212
562,0,0,0,0,0,0,0,20260904,20261212
563,0,0,0,0,0,0,0,20260904,20261212
569,0,0,0,0,0,0,0,20260903,20261105
570,0,0,0,0,0,0,0,20260903,20261106
573,0,0,0,0,0,0,0,20260904,20261212
574,0,0,0,0,0,0,0,20260903,20261212
575,0,0,0,0,0,0,0,20260904,20261212
578,0,0,0,0,0,0,0,20260903,20261106
579,0,0,0,0,0,0,0,20260903,20261106
581,0,0,0,0,0,0,0,20260903,20261106
582,0,0,0,0,0,0,0,20260903,20261105
583,0,0,0,0,0,0,0,20260904,20261212
584,0,0,0,0,0,0,0,20260904,20261212
585,0,0,0,0,0,0,0,20260904,20261212
586,0,0,0,0,0,0,0,20260904,20261212
587,0,0,0,0,0,0,0,20260904,20261212
590,0,0,0,0,0,0,0,20260904,20261212
591,0,0,0,0,0,0,0,20260904,20261212
592,0,0,0,0,0,0,0,20260905,20261212
603,0,0,0,0,0,0,0,20260903,20261211
604,0,0,0,0,0,0,0,20260903,20261210
605,0,0,0,0,0,0,0,20260903,20261210
607,0,0,0,0,0,0,0,20260903,20261212
614,0,0,0,0,0,0,0,20260904,20261212
615,0,0,0,0,0,0,0,20260903,20261212
616,0,0,0,0,0,0,0,20260903,20261212
617,0,0,0,0,0,0,0,20260903,20261211
618,0,0,0,0,0,0,0,20260905,20261212
620,0,0,0,0,0,0,0,20260905,20261212
622,0,0,0,0,0,0,0,20260905,20261212
623,0,0,0,0,0,0,0,20260905,20261212
624,0,0,0,0,0,0,0,20260903,20261212
625,0,0,0,0,0,0,0,20260903,20261212
626,0,0,0,0,0,0,0,20260904,20261212
627,0,0,0,0,0,0,0,20260903,20261211
632,0,0,0,0,0,0,0,20260903,20261028
635,0,0,0,0,0,0,0,20260903,20261028
636,0,0,0,0,0,0,0,20260903,20261028
649,0,0,0,0,0,0,0,20260903,20261210
650,0,0,0,0,0,0,0,20260903,20261210
651,0,0,0,0,0,0,0,20260905,20261212
652,0,0,0,0,0,0,0,20260903,20261212
653,0,0,0,0,0,0,0,20260903,20261212
654,0,0,0,0,0,0,0,20260905,20261212
655,0,0,0,0,0,0,0,20260903,20261212
656,0,0,0,0,0,0,0,20260903,20261212
657,0,0,0,0,0,0,0,20260904,20261212
658,0,0,0,0,0,0,0,20260904,20261212
659,0,0,0,0,0,0,0,20260905,20261212
660,0,0,0,0,0,0,0,20260905,20261212
661,0,0,0,0,0,0,0,20260903,20261212
662,0,0,0,0,0,0,0,20260904,20261212
663,0,0,0,0,0,0,0,20260904,20261212
664,0,0,0,0,0,0,0,20260903,20261212
665,0,0,0,0,0,0,0,20260904,20261212
668,0,0,0,0,0,0,0,20260903,20261106
670,0,0,0,0,0,0,0,20260903,20261028
672,0,0,0,0,0,0,0,20260903,20261106
674,0,0,0,0,0,0,0,20260903,20261106
675,0,0,0,0,0,0,0,20260903,20261028
682,0,0,0,0,0,0,0,20260903,20261211
683,0,0,0,0,0,0,0,20260903,20261212
684,0,0,0,0,0,0,0,20260903,20261212
685,0,0,0,0,0,0,0,20260904,20261212
686,0,0,0,0,0,0,0,20260904,20261212
687,0,0,0,0,0,0,0,20260903,20260908
688,0,0,0,0,0,0,0,20260903,20260907
712,0,0,0,0,0,0,0,20260903,20261212
713,0,0,0,0,0,0,0,20260905,20261212
714,0,0,0,0,0,0,0,20260903,20261212
715,0,0,0,0,0,0,0,20260903,20261212
716,0,0,0,0,0,0,0,20260903,20261211
717,0,0,0,0,0,0,0,20260903,20261212
718,0,0,0,0,0,0,0,20260905,20261212
719,0,0,0,0,0,0,0,20260903,20261212
720,0,0,0,0,0,0,0,20260903,20261212
721,0,0,0,0,0,0,0,20260903,20261212
722,0,0,0,0,0,0,0,20260903,20261212
723,0,0,0,0,0,0,0,20260903,20261212
724,0,0,0,0,0,0,0,20260903,20261212
725,0,0,0,0,0,0,0,20260904,20261212
726,0,0,0,0,0,0,0,20260903,20261210
729,0,0,0,0,0,0,0,20260904,20261212
730,0,0,0,0,0,0,0,20260903,20261212
731,0,0,0,0,0,0,0,20260903,20261212
733,0,0,0,0,0,0,0,20260903,20261106
735,0,0,0,0,0,0,0,20260903,20261106
736,0,0,0,0,0,0,0,20260903,20260909
747,0,0,0,0,0,0,0,20260903,20261210
748,0,0,0,0,0,0,0,20260903,20261210
760,0,0,0,0,0,0,0,20260903,20261106
763,0,0,0,0,0,0,0,20260903,20260913
769,0,0,0,0,0,0,0,20260903,20261106
770,0,0,0,0,0,0,0,20260903,20261106
772,0,0,0,0,0,0,0,20260903,20261106
777,0,0,0,0,0,0,0,20260903,20261106
781,0,0,0,0,0,0,0,20260903,20261106
795,0,0,0,0,0,0,0,20260903,20261210
798,0,0,0,0,0,0,0,20260903,20260913
799,0,0,0,0,0,0,0,20260903,20261210
800,0,0,0,0,0,0,0,20260903,20261211
801,0,0,0,0,0,0,0,20260903,20261212
807,0,0,0,0,0,0,0,20260903,20261211
809,0,0,0,0,0,0,0,20260903,20261211
3,0,0,0,0,0,0,0,20260904,20261211
4,0,0,0,0,0,0,0,20261003,20261003
5,0,0,0,0,0,0,0,20260906,20261206
6,0,0,0,0,0,0,0,20260905,20261017
8,0,0,0,0,0,0,0,20260904,20261016
9,0,0,0,0,0,0,0,20261019,20261211
11,0,0,0,0,0,0,0,20261023,20261211
12,0,0,0,0,0,0,0,20260906,20261011
